bande_src,bande_dst,detecteur,delta_t
B03,B01,D05,1.76836736009864
B03,B01,D06,-1.77610799480317
B03,B01,D07,1.76655201680114
B03,B01,D08,-1.77768085610296
B03,B01,D09,1.7717944932956
B03,B01,D10,-1.78972976379737
B03,B01,D11,1.78888874749828
B03,B01,D12,-1.81275697310048
B03,B02,D01,-0.525553698105796
B03,B02,D02,0.524372011699597
B03,B02,D03,-0.519295685298857
B03,B02,D04,0.518491265298508
B03,B02,D05,-0.514791787696595
B03,B02,D06,0.515749439102365
B03,B02,D07,-0.513069811000605
B03,B02,D08,0.516262091296085
B03,B02,D09,-0.516605726603302
B03,B02,D10,0.519816158397589
B03,B02,D11,-0.519991184402898
B03,B02,D12,0.527205382401007
B03,B04,D01,0.482016656496853
B03,B04,D02,-0.484825618295872
B03,B04,D03,0.475374362897128
B03,B04,D04,-0.480207512999186
B03,B04,D05,0.47267139449832
B03,B04,D06,-0.477962568998919
B03,B04,D07,0.471815135701036
B03,B04,D08,-0.47814399679919
B03,B04,D09,0.472709088899137
B03,B04,D10,-0.481558778497856
B03,B04,D11,0.478897716995562
B03,B04,D12,-0.48658954360144
B03,B05,D01,0.745916514497367
B03,B05,D02,-0.747586393401434
B03,B05,D03,0.736021782497119
B03,B05,D04,-0.740125231604907
B03,B05,D05,0.731503097602399
B03,B05,D06,-0.736897027702071
B03,B05,D07,0.730382390902378
B03,B05,D08,-0.737020370201208
B03,B05,D09,0.732065719799721
B03,B05,D10,-0.742521569802193
B03,B05,D11,0.739589973600232
B03,B05,D12,-0.750100455399661
B03,B06,D01,1.00672999559902
B03,B06,D02,-1.01369647019601
B03,B06,D03,0.993419703700056
B03,B06,D04,-1.00399599010416
B03,B06,D05,0.987410474503122
B03,B06,D06,-0.998389273801877
B03,B06,D07,0.984904626202478
B03,B06,D08,-0.998954433904146
B03,B06,D09,0.987335819998407
B03,B06,D10,-1.00595670130133
B03,B06,D11,0.997833360095683
B03,B06,D12,-1.01937091480067
B03,B07,D01,1.27072925910034
B03,B07,D02,-1.27748466820049
B03,B07,D03,1.25323707079951
B03,B07,D04,-1.265208123099
B03,B07,D05,1.2452222478023
B03,B07,D06,-1.25889333509986
B03,B07,D07,1.24358842689981
B03,B07,D08,-1.25940084410104
B03,B07,D09,1.24651281860133
B03,B07,D10,-1.26832389220363
B03,B07,D11,1.25924334559386
B03,B07,D12,-1.28373967680091
B03,B08,D01,-0.262922044901643
B03,B08,D02,0.262678049002716
B03,B08,D03,-0.260024212097051
B03,B08,D04,0.25954848209949
B03,B08,D05,-0.257593107096909
B03,B08,D06,0.258609705502749
B03,B08,D07,-0.256522181698529
B03,B08,D08,0.258734954200918
B03,B08,D09,-0.258417165299761
B03,B08,D10,0.260521570002311
B03,B08,D11,-0.260340601002099
B03,B08,D12,0.263974170702568
B03,B8A,D01,1.53062580059486
B03,B8A,D02,-1.54397982900264
B03,B8A,D03,1.51014961460169
B03,B8A,D04,-1.52908160850348
B03,B8A,D05,1.50018331960018
B03,B8A,D06,-1.52116255310102
B03,B8A,D07,1.49764409830095
B03,B8A,D08,-1.52267815839878
B03,B8A,D09,1.50130833969888
B03,B8A,D10,-1.5333914879011
B03,B8A,D11,1.51671345459908
B03,B8A,D12,-1.5521347196991
B03,B09,D01,2.07149212359946
B03,B09,D02,-2.07712502410141
B03,B09,D03,2.04397040329786
B03,B09,D04,-2.05553988460451
B03,B09,D05,2.02961852720182
B03,B09,D06,-2.04593659529928
B03,B09,D07,2.02715592500317
B03,B09,D08,-2.04656805400009
